CarCompany,AccidentArea,OwnerGender,OwnerAge,Fault,CarCategory,CarPrice,IsFraud,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,BasePolicy,IsAddressChanged,PastNumberOfClaims
Honda,Urban,Female,32,Third Party,Sport,24495,0,No,No,External,3,Liability,No,4
Honda,Urban,Female,25,Policy Holder,Sedan,13240,0,No,No,External,3,Collision,No,1
Honda,Urban,Male,26,Policy Holder,Sport,24253,0,No,No,External,0,Liability,No,3
Mazda,Urban,Male,36,Policy Holder,Sedan,26217,0,No,No,External,0,Collision,No,2
Chevrolet,Urban,Male,59,Policy Holder,Sedan,25240,0,Yes,Yes,Internal,5,Collision,No,3
Honda,Urban,Female,52,Policy Holder,Sport,22129,0,No,No,External,0,Liability,No,4
Chevrolet,Urban,Female,33,Policy Holder,Sedan,23599,0,No,No,External,4,Collision,No,5
Pontiac,Urban,Female,28,Policy Holder,Sedan,11554,0,No,No,External,1,All Perils,No,0
Honda,Urban,Male,33,Third Party,Sedan,20701,0,Yes,No,External,0,Collision,No,0
Honda,Urban,Male,40,Policy Holder,Sedan,20279,0,No,No,External,0,Collision,No,3
Pontiac,Urban,Male,35,Policy Holder,Sport,31336,0,No,No,External,0,Liability,No,0
Dodge,Urban,Male,24,Third Party,Sedan,31807,0,Yes,No,External,7,Collision,No,3
Pontiac,Rural,Male,31,Third Party,Sedan,27714,0,No,No,External,7,Collision,No,4
Honda,Urban,Male,49,Third Party,Sedan,23147,0,No,No,External,0,All Perils,No,2
Pontiac,Rural,Female,33,Policy Holder,Sedan,16099,0,No,No,External,0,Collision,No,0
Pontiac,Urban,Male,30,Policy Holder,Sport,21908,0,No,No,External,0,Liability,No,3
Toyota,Urban,Female,45,Policy Holder,Sedan,21935,0,No,No,External,7,Collision,No,1
Honda,Urban,Male,36,Policy Holder,Sport,35471,0,No,No,External,0,Liability,No,1
Honda,Urban,Male,50,Policy Holder,Sport,21070,0,No,No,Internal,5,Liability,No,0
Toyota,Urban,Male,30,Policy Holder,Sport,23386,0,No,No,External,7,Liability,No,6
Toyota,Urban,Female,29,Policy Holder,Sport,36830,0,No,No,External,5,Liability,No,2
Mazda,Urban,Female,27,Policy Holder,Sedan,22708,0,No,No,External,4,Collision,No,3
Mazda,Urban,Female,49,Third Party,Sport,28285,0,No,No,External,0,Liability,No,1
Ford,Urban,Male,42,Policy Holder,Sport,26400,0,No,No,External,1,Liability,No,4
Honda,Urban,Male,45,Policy Holder,Sport,21261,0,No,No,External,0,Liability,No,6
Toyota,Urban,Male,32,Third Party,Sport,24243,0,No,No,External,0,Liability,No,1
Accura,Urban,Male,35,Policy Holder,Sport,33301,0,No,No,External,5,Liability,No,2
Honda,Urban,Male,35,Policy Holder,Sport,27116,0,No,No,External,1,Liability,No,6
Mazda,Urban,Male,35,Third Party,Sedan,23506,0,No,No,External,4,Collision,No,3
Chevrolet,Rural,Male,31,Policy Holder,Sedan,23548,0,No,No,External,6,Collision,No,4
Toyota,Urban,Female,32,Policy Holder,Sedan,19070,0,No,No,External,0,All Perils,No,0
Toyota,Urban,Male,35,Policy Holder,Sedan,24726,0,No,No,External,2,Collision,No,3
Honda,Urban,Female,37,Policy Holder,Sedan,15223,0,No,No,External,1,Collision,No,1
Pontiac,Urban,Male,65,Policy Holder,Sport,31304,0,No,No,External,0,Liability,No,4
Toyota,Urban,Male,44,Policy Holder,Sedan,14386,0,No,No,External,2,Collision,No,1
Mazda,Urban,Male,46,Policy Holder,Sedan,36743,0,No,No,External,0,Collision,No,1
Honda,Urban,Female,33,Policy Holder,Sport,22343,0,No,No,External,7,Liability,No,2
Pontiac,Urban,Male,47,Third Party,Sedan,23790,0,No,No,External,0,All Perils,No,6
Honda,Urban,Male,27,Third Party,Sedan,22235,0,No,No,External,1,All Perils,No,1
Pontiac,Urban,Male,39,Policy Holder,Sedan,21525,0,No,No,External,3,Collision,No,0
Toyota,Rural,Female,53,Policy Holder,Sport,24082,0,No,No,External,0,Liability,No,0
Honda,Rural,Male,26,Policy Holder,Sport,30113,0,No,No,External,0,Liability,No,2
Toyota,Urban,Female,34,Policy Holder,Sedan,27543,0,No,No,External,7,Collision,No,2
Pontiac,Urban,Male,52,Policy Holder,Sedan,21445,0,No,No,External,1,Collision,No,0
Honda,Urban,Female,43,Policy Holder,Sedan,28616,0,No,No,External,0,Collision,No,6
Pontiac,Urban,Male,29,Policy Holder,Sedan,18707,0,No,No,External,7,Collision,No,0
Dodge,Rural,Male,49,Third Party,Sedan,37191,0,No,No,External,0,All Perils,No,6
Pontiac,Urban,Male,42,Third Party,Sedan,28431,0,No,No,External,7,Collision,No,4
Pontiac,Urban,Female,44,Policy Holder,Sport,20893,0,No,No,External,0,Liability,No,0
VW,Urban,Male,43,Policy Holder,Sport,40456,0,No,No,External,0,Liability,No,6
Mazda,Rural,Male,27,Third Party,Sedan,24123,0,No,No,External,0,All Perils,No,1
Mazda,Urban,Male,32,Policy Holder,Sport,22791,0,No,No,External,1,Liability,No,3
Pontiac,Rural,Female,43,Third Party,Sport,30894,0,No,No,External,7,Liability,No,0
Chevrolet,Urban,Male,32,Policy Holder,Sport,35554,0,No,No,External,6,Liability,No,2
Toyota,Urban,Male,36,Third Party,Sedan,24971,0,No,No,External,6,Collision,No,1
Pontiac,Urban,Male,42,Third Party,Sedan,24730,0,No,No,External,3,Collision,No,0
Mazda,Urban,Male,28,Policy Holder,Sedan,27660,0,No,No,External,4,Collision,No,2
Pontiac,Urban,Male,43,Policy Holder,Sedan,20879,0,No,No,External,6,Collision,No,1
Mazda,Urban,Male,28,Policy Holder,Sport,23647,0,No,No,External,1,Liability,No,4
Pontiac,Urban,Male,53,Policy Holder,Sport,21275,0,No,No,External,6,Liability,No,1
Pontiac,Urban,Female,27,Third Party,Sedan,26602,0,No,No,External,2,All Perils,No,1
Pontiac,Urban,Male,57,Third Party,Sedan,25686,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Female,28,Policy Holder,Sedan,20511,0,No,No,External,0,Collision,No,1
Toyota,Urban,Male,29,Third Party,Sedan,26936,0,No,No,External,2,All Perils,No,1
Mazda,Urban,Male,32,Policy Holder,Sport,21121,0,No,No,External,0,Liability,No,0
Pontiac,Urban,Male,33,Policy Holder,Sport,23493,0,No,No,External,1,Liability,No,2
Pontiac,Urban,Male,59,Third Party,Sedan,20687,0,No,No,External,7,All Perils,No,0
Saab,Urban,Male,34,Policy Holder,Sedan,31314,0,No,No,External,0,All Perils,No,0
Mazda,Urban,Male,46,Policy Holder,Sport,30101,0,No,No,External,0,Liability,No,6
Toyota,Urban,Male,45,Policy Holder,Sport,36840,0,No,No,External,7,Liability,No,4
Honda,Rural,Female,33,Third Party,Sport,21801,0,No,No,External,0,Liability,No,0
Pontiac,Urban,Male,30,Policy Holder,Sedan,25055,0,No,No,External,0,All Perils,No,1
Toyota,Urban,Male,39,Policy Holder,Sport,24136,0,No,No,External,4,Liability,No,6
Mazda,Urban,Male,41,Policy Holder,Sedan,20444,0,No,No,External,1,Collision,No,3
Mercury,Urban,Female,57,Third Party,Sedan,26397,0,No,No,External,4,All Perils,No,0
Toyota,Urban,Male,33,Policy Holder,Sport,36488,0,No,No,External,6,Liability,No,0
Mazda,Urban,Male,28,Policy Holder,Sedan,20769,0,No,No,External,6,Collision,No,6
Pontiac,Urban,Male,33,Policy Holder,Sport,21901,0,No,No,External,0,Liability,No,5
Accura,Urban,Male,48,Policy Holder,Sport,27173,0,No,No,External,0,Liability,No,1
Pontiac,Urban,Female,31,Policy Holder,Sport,23196,0,No,No,External,1,Liability,No,2
Ford,Urban,Male,42,Policy Holder,Sedan,13282,0,No,No,External,6,All Perils,No,3
Honda,Urban,Female,38,Policy Holder,Sport,23097,0,No,No,External,0,Liability,No,3
Pontiac,Urban,Female,33,Third Party,Sedan,28201,0,No,No,External,7,Collision,No,0
Honda,Urban,Male,35,Policy Holder,Sport,27936,0,No,No,External,0,Liability,No,3
Chevrolet,Urban,Male,33,Policy Holder,Sport,21133,0,No,No,External,2,Liability,No,1
Pontiac,Urban,Female,39,Policy Holder,Sedan,23349,0,No,No,External,7,Collision,No,6
Mercury,Urban,Male,29,Policy Holder,Sport,21419,0,No,No,External,6,Liability,No,6
Honda,Urban,Male,54,Policy Holder,Sport,30441,0,No,No,External,6,Liability,No,4
Toyota,Urban,Female,41,Policy Holder,Sedan,27034,0,No,No,External,4,Collision,No,2
Toyota,Urban,Male,45,Policy Holder,Sport,20194,0,No,No,External,2,Liability,No,2
Honda,Urban,Male,42,Policy Holder,Sport,36316,0,No,No,External,0,Liability,No,1
Toyota,Urban,Male,33,Policy Holder,Sedan,26537,0,No,No,External,6,Collision,No,0
Toyota,Urban,Female,59,Policy Holder,Sport,23547,0,No,No,External,0,Liability,No,1
Chevrolet,Urban,Female,37,Third Party,Sedan,24371,0,No,No,External,0,All Perils,No,0
Chevrolet,Rural,Male,28,Policy Holder,Sedan,23190,0,No,No,External,0,Collision,No,0
Mazda,Urban,Male,45,Policy Holder,Sport,22453,0,No,No,External,0,Liability,No,5
Pontiac,Urban,Male,26,Policy Holder,Sport,27612,0,No,No,External,0,Liability,No,1
Pontiac,Urban,Male,36,Third Party,Sedan,26980,0,No,No,External,1,Collision,No,1
Honda,Urban,Male,35,Policy Holder,Sedan,23955,0,No,No,External,0,Collision,No,1
Pontiac,Urban,Male,23,Third Party,Sedan,25249,0,No,No,External,7,Collision,No,2
Chevrolet,Urban,Female,39,Policy Holder,Sedan,44012,0,No,No,External,7,Collision,No,0
Honda,Urban,Male,26,Policy Holder,Sport,27859,0,No,No,External,6,Liability,No,2
Toyota,Urban,Male,22,Policy Holder,Sedan,22648,0,No,No,External,2,Collision,No,5
Accura,Urban,Male,43,Policy Holder,Sedan,35426,0,No,No,External,4,All Perils,No,1
Toyota,Urban,Female,41,Third Party,Sedan,22695,0,No,No,External,0,All Perils,No,0
Mazda,Urban,Male,72,Policy Holder,Sport,23819,0,No,No,External,7,Liability,No,1
Honda,Urban,Male,34,Policy Holder,Sport,26649,0,No,No,External,1,Liability,No,1
Mazda,Rural,Female,36,Policy Holder,Sedan,27670,0,No,No,External,7,Collision,No,1
Pontiac,Urban,Male,42,Policy Holder,Sedan,21169,0,No,No,External,7,Collision,No,5
Toyota,Urban,Male,43,Policy Holder,Sedan,25237,0,No,No,External,5,Collision,No,1
Toyota,Urban,Male,40,Third Party,Sedan,33749,0,No,No,External,0,All Perils,No,0
Chevrolet,Urban,Male,30,Policy Holder,Sedan,27838,0,No,No,External,6,All Perils,No,3
Honda,Urban,Male,40,Third Party,Sedan,37287,0,No,No,External,3,All Perils,No,2
Pontiac,Urban,Male,34,Third Party,Sport,28971,0,No,No,External,5,Liability,No,6
Toyota,Urban,Male,43,Policy Holder,Sedan,27184,0,No,No,External,6,All Perils,No,2
Pontiac,Urban,Male,27,Third Party,Sedan,11964,0,No,No,External,0,All Perils,No,0
Toyota,Urban,Male,38,Policy Holder,Sport,20910,0,No,No,External,2,Liability,No,2
Pontiac,Urban,Male,42,Third Party,Sedan,23081,0,No,No,External,2,All Perils,No,1
Toyota,Urban,Male,52,Policy Holder,Sedan,15148,0,No,No,External,0,All Perils,No,1
Honda,Urban,Male,60,Policy Holder,Sedan,26630,0,No,No,External,7,Collision,No,2
Accura,Urban,Female,31,Policy Holder,Sedan,36276,0,No,No,External,0,All Perils,No,1
Toyota,Urban,Female,48,Third Party,Sedan,22000,0,No,No,External,1,All Perils,No,0
Toyota,Urban,Male,31,Policy Holder,Sport,25980,0,No,No,External,0,Liability,No,1
Pontiac,Urban,Female,37,Policy Holder,Sedan,26397,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,24,Policy Holder,Sedan,21433,0,No,No,External,2,Collision,No,2
Pontiac,Urban,Male,30,Third Party,Sedan,38696,0,No,No,External,6,Collision,No,0
Honda,Urban,Male,43,Third Party,Sedan,28277,0,No,No,External,7,All Perils,No,0
Pontiac,Rural,Male,40,Policy Holder,Sedan,26612,0,No,No,External,0,Collision,No,0
Pontiac,Urban,Male,38,Third Party,Sedan,28264,0,No,No,External,0,Collision,No,4
Honda,Rural,Female,37,Third Party,Sport,27967,0,No,No,External,0,Liability,No,6
Honda,Urban,Male,39,Policy Holder,Sedan,21255,0,No,No,External,6,Collision,No,2
Pontiac,Urban,Male,43,Third Party,Sedan,23856,0,No,No,External,6,All Perils,No,2
Pontiac,Urban,Female,39,Third Party,Sedan,12039,0,No,No,External,0,Collision,No,1
Pontiac,Urban,Female,43,Policy Holder,Sedan,22283,0,No,No,External,4,Collision,No,4
Mazda,Urban,Male,33,Third Party,Sport,31169,0,No,No,External,4,Liability,No,3
Toyota,Urban,Male,28,Third Party,Sedan,28036,0,No,No,External,5,Collision,No,1
Mazda,Rural,Male,29,Policy Holder,Sedan,36261,0,No,No,External,3,Collision,No,1
Pontiac,Urban,Male,38,Policy Holder,Sedan,36922,0,No,No,External,0,Collision,No,1
Pontiac,Urban,Male,31,Policy Holder,Sport,27698,0,No,No,External,0,Liability,No,5
Pontiac,Urban,Male,62,Policy Holder,Sedan,17325,0,No,No,External,3,All Perils,No,0
Chevrolet,Urban,Male,26,Third Party,Sedan,33308,0,No,No,External,6,Collision,No,1
Mazda,Urban,Female,38,Policy Holder,Sedan,36686,0,No,No,External,1,Collision,No,2
Chevrolet,Urban,Male,33,Third Party,Sedan,23139,0,No,No,External,0,Collision,No,0
Accura,Urban,Male,52,Policy Holder,Sedan,31333,0,No,No,External,7,All Perils,No,1
Toyota,Urban,Female,31,Policy Holder,Sport,21256,0,No,No,External,3,Liability,No,3
Pontiac,Urban,Male,27,Policy Holder,Sedan,25645,0,Yes,No,External,2,Collision,No,3
Pontiac,Urban,Male,47,Third Party,Sedan,25198,0,Yes,Yes,External,6,Collision,No,4
Pontiac,Rural,Male,39,Third Party,Sedan,25816,0,No,No,External,6,All Perils,Yes,1
Pontiac,Rural,Male,47,Policy Holder,Sedan,10673,0,No,No,External,0,All Perils,No,0
Toyota,Urban,Male,44,Policy Holder,Sedan,26615,0,No,No,External,1,All Perils,No,0
VW,Urban,Male,41,Policy Holder,Sedan,38348,0,No,No,External,1,All Perils,No,4
Pontiac,Urban,Female,40,Policy Holder,Sedan,23148,0,No,No,External,0,Collision,No,4
Toyota,Urban,Female,26,Third Party,Sedan,34049,0,No,No,External,6,Collision,No,2
Mazda,Urban,Male,52,Policy Holder,Sedan,26744,0,No,No,External,0,Collision,No,1
Honda,Urban,Female,56,Third Party,Sedan,25190,0,No,No,External,0,Collision,No,0
Honda,Urban,Male,44,Policy Holder,Sport,36069,0,No,No,External,7,Liability,No,6
Toyota,Urban,Female,42,Policy Holder,Sedan,26663,0,No,No,External,0,Collision,No,1
Pontiac,Urban,Female,31,Third Party,Sedan,23626,0,No,No,External,0,Collision,No,1
Mazda,Urban,Female,50,Policy Holder,Sport,28963,0,No,No,External,6,Liability,No,4
Chevrolet,Rural,Male,39,Policy Holder,Sedan,49841,0,No,No,External,0,Collision,No,0
Toyota,Urban,Male,50,Policy Holder,Sedan,23150,0,No,No,External,1,Collision,No,0
Toyota,Urban,Male,43,Third Party,Sport,32270,0,No,No,External,1,Liability,No,6
Honda,Urban,Male,42,Policy Holder,Sedan,24302,0,No,No,External,6,Collision,No,6
Toyota,Urban,Male,52,Third Party,Sedan,25149,0,No,No,External,6,All Perils,No,0
Pontiac,Urban,Male,35,Policy Holder,Sedan,23613,0,No,No,External,0,Collision,No,0
Chevrolet,Rural,Male,30,Third Party,Sedan,30553,0,No,No,External,6,All Perils,No,3
Pontiac,Rural,Male,52,Third Party,Sedan,22867,0,No,No,External,6,All Perils,No,2
Honda,Urban,Male,40,Third Party,Sedan,22322,0,No,No,External,6,Collision,No,0
Honda,Urban,Male,33,Policy Holder,Sedan,23169,0,No,No,External,7,Collision,No,2
Honda,Urban,Male,31,Policy Holder,Sedan,38160,0,No,No,External,0,Collision,No,1
Mazda,Urban,Male,29,Policy Holder,Sedan,26065,0,No,No,External,5,Collision,No,3
Mazda,Urban,Male,29,Policy Holder,Sedan,23294,0,No,No,External,4,Collision,No,0
Mazda,Urban,Male,28,Policy Holder,Sedan,25535,0,No,No,External,0,Collision,No,2
Mercury,Urban,Male,41,Policy Holder,Sport,28347,0,No,No,External,0,Liability,No,0
Honda,Urban,Male,27,Policy Holder,Sport,24431,0,No,No,External,0,Liability,No,6
Toyota,Urban,Male,37,Policy Holder,Sedan,20649,0,No,No,External,0,Collision,No,1
Toyota,Rural,Female,35,Policy Holder,Sedan,14649,0,No,No,External,0,Collision,No,1
Chevrolet,Urban,Male,38,Policy Holder,Sport,38086,0,No,No,External,6,Liability,No,0
Mazda,Urban,Male,30,Policy Holder,Sedan,23748,0,No,No,External,6,Collision,No,1
Honda,Urban,Male,31,Policy Holder,Sport,26217,0,No,No,External,0,Liability,No,5
Pontiac,Urban,Female,37,Policy Holder,Sedan,14406,0,No,No,External,0,All Perils,No,1
Pontiac,Urban,Male,49,Policy Holder,Sport,23764,0,No,No,External,7,Liability,No,0
Honda,Urban,Male,28,Third Party,Sedan,26025,0,Yes,No,External,6,Collision,No,0
Pontiac,Rural,Male,44,Policy Holder,Sedan,25805,0,No,No,External,7,Collision,No,3
Pontiac,Urban,Male,35,Policy Holder,Sedan,25482,0,No,No,External,3,Collision,No,4
Mazda,Urban,Female,55,Policy Holder,Sedan,28658,0,No,No,External,0,All Perils,No,1
Honda,Urban,Female,45,Policy Holder,Sport,20731,0,No,No,External,7,Liability,No,2
Toyota,Urban,Male,39,Third Party,Sport,25379,0,No,No,External,7,Liability,No,0
Chevrolet,Urban,Male,26,Third Party,Sedan,30516,0,No,No,External,0,All Perils,No,1
Pontiac,Urban,Male,68,Policy Holder,Sedan,25952,0,No,No,External,2,Collision,No,2
Chevrolet,Urban,Male,30,Third Party,Sedan,30646,0,No,No,External,0,All Perils,No,0
Honda,Urban,Male,32,Third Party,Sedan,24714,0,No,No,External,2,All Perils,No,0
Mazda,Urban,Male,32,Third Party,Sedan,22381,0,No,No,External,3,All Perils,No,0
Pontiac,Urban,Male,44,Policy Holder,Sedan,30725,0,No,No,External,0,Collision,No,5
Honda,Urban,Male,32,Policy Holder,Sedan,21403,0,No,No,External,0,Collision,No,0
Chevrolet,Rural,Male,22,Policy Holder,Sport,33980,0,No,No,External,5,Liability,No,0
Pontiac,Urban,Male,45,Policy Holder,Sedan,27154,0,No,No,External,6,Collision,No,0
Toyota,Urban,Male,43,Policy Holder,Sport,22899,0,No,No,External,0,Liability,No,2
Saturn,Urban,Male,50,Third Party,Sedan,25657,0,No,No,External,3,Collision,No,0
Toyota,Rural,Male,59,Policy Holder,Sedan,28609,0,No,No,External,2,Collision,No,1
Mazda,Urban,Male,33,Policy Holder,Sport,32069,0,No,No,External,6,Liability,Yes,5
Pontiac,Urban,Male,45,Policy Holder,Sedan,23559,0,No,No,External,0,Collision,No,0
Toyota,Urban,Male,31,Policy Holder,Sport,26251,0,No,No,External,0,Liability,No,5
Toyota,Urban,Male,53,Policy Holder,Sedan,33226,0,No,No,External,0,Collision,No,1
Pontiac,Rural,Male,27,Policy Holder,Sport,26988,0,No,No,Internal,6,Liability,No,2
Mazda,Urban,Male,30,Third Party,Sedan,38901,0,No,No,External,1,Collision,No,1
Mazda,Urban,Male,29,Policy Holder,Sport,35573,0,No,No,External,7,Liability,No,0
Mazda,Urban,Male,48,Third Party,Sedan,25485,0,No,No,External,6,Collision,No,6
Honda,Urban,Male,29,Policy Holder,Sedan,21084,0,No,No,External,0,Collision,No,6
Pontiac,Urban,Male,33,Policy Holder,Sedan,23503,0,No,No,External,0,All Perils,No,0
Honda,Urban,Male,38,Third Party,Sedan,32995,0,No,No,External,5,Collision,No,4
Pontiac,Urban,Male,27,Policy Holder,Sport,22432,0,No,No,External,0,Liability,No,1
Toyota,Urban,Male,27,Policy Holder,Sport,31310,0,No,No,External,0,Liability,No,2
Ford,Urban,Male,65,Policy Holder,Sedan,30514,0,No,No,External,0,Collision,No,2
Mazda,Urban,Female,34,Policy Holder,Sedan,20683,0,No,No,External,2,All Perils,No,0
Chevrolet,Urban,Male,28,Policy Holder,Sedan,27753,0,No,No,External,0,Collision,No,6
Toyota,Urban,Male,52,Policy Holder,Sedan,26190,0,No,No,External,7,All Perils,No,0
Toyota,Urban,Male,35,Policy Holder,Sport,31313,0,No,No,External,0,Liability,No,2
Honda,Urban,Male,43,Third Party,Sport,21313,0,No,No,External,5,Liability,No,2
Pontiac,Urban,Female,44,Third Party,Sedan,35197,0,No,No,External,0,Collision,No,2
Mazda,Rural,Male,22,Third Party,Sport,32976,0,No,No,External,6,Liability,No,5
Honda,Urban,Male,31,Policy Holder,Sedan,24238,0,No,No,External,0,All Perils,No,1
Pontiac,Urban,Male,38,Policy Holder,Sport,28403,0,No,No,External,0,Liability,No,4
Pontiac,Urban,Male,27,Policy Holder,Sedan,28176,0,No,No,External,1,Collision,No,3
Pontiac,Urban,Male,26,Policy Holder,Sedan,32700,0,Yes,No,External,0,Collision,No,0
Saab,Urban,Male,26,Policy Holder,Sport,34371,0,No,No,External,1,Liability,No,4
Pontiac,Urban,Female,24,Policy Holder,Sedan,25271,0,No,No,External,1,Collision,No,4
Toyota,Urban,Male,39,Third Party,Sedan,18760,0,Yes,Yes,External,0,All Perils,No,1
Toyota,Urban,Male,38,Third Party,Sedan,22468,0,No,No,External,6,All Perils,No,2
Pontiac,Rural,Female,33,Policy Holder,Sedan,20130,0,No,No,External,0,Collision,No,0
Toyota,Urban,Male,21,Policy Holder,Sedan,13420,0,No,No,External,3,All Perils,No,3
VW,Urban,Male,40,Third Party,Sedan,35701,0,No,No,External,7,All Perils,No,1
Chevrolet,Urban,Male,26,Policy Holder,Sedan,38032,0,No,No,External,0,Collision,No,1
Accura,Urban,Male,55,Policy Holder,Sedan,20079,0,No,No,External,2,Collision,No,3
Pontiac,Urban,Male,45,Policy Holder,Sport,24071,0,No,No,External,1,Liability,No,5
Pontiac,Urban,Male,30,Policy Holder,Sport,24417,0,Yes,No,External,1,Liability,No,1
Toyota,Urban,Female,42,Third Party,Sedan,15502,0,No,No,External,5,Collision,No,0
Toyota,Urban,Male,34,Policy Holder,Sport,23569,0,No,No,External,6,Liability,No,2
Toyota,Urban,Female,34,Policy Holder,Sport,37256,0,No,No,External,0,Liability,No,2
Mazda,Rural,Male,34,Third Party,Sedan,35602,0,No,No,External,4,All Perils,No,0
Toyota,Urban,Male,37,Policy Holder,Sport,33541,0,No,No,External,5,Liability,No,1
Pontiac,Urban,Male,26,Policy Holder,Sedan,36337,0,No,No,External,0,All Perils,No,1
Pontiac,Urban,Male,29,Policy Holder,Sedan,37099,0,No,No,External,7,All Perils,No,0
Pontiac,Urban,Male,35,Policy Holder,Sedan,33842,0,No,No,External,0,Collision,No,1
Pontiac,Urban,Female,28,Third Party,Sedan,23359,0,No,No,External,7,All Perils,No,3
Honda,Urban,Male,35,Policy Holder,Sport,25238,0,No,No,External,2,Liability,No,5
Chevrolet,Urban,Female,28,Third Party,Sedan,22845,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,24,Third Party,Sport,23309,0,No,No,External,4,Liability,No,3
Mazda,Urban,Male,55,Policy Holder,Sedan,20664,0,No,No,External,7,Collision,No,1
Pontiac,Urban,Female,30,Policy Holder,Sport,24064,0,No,No,External,2,Liability,No,0
Honda,Rural,Male,30,Third Party,Sedan,22677,0,No,No,External,0,Collision,No,5
Mazda,Urban,Male,31,Policy Holder,Sedan,26436,0,No,No,External,6,Collision,No,0
Mazda,Urban,Male,26,Policy Holder,Sedan,27191,0,Yes,No,External,0,Collision,No,0
Chevrolet,Urban,Male,39,Policy Holder,Sedan,31968,0,Yes,No,External,3,Collision,No,2
Toyota,Urban,Male,31,Policy Holder,Sport,22084,0,No,No,External,0,Liability,No,6
Accura,Urban,Male,37,Policy Holder,Sport,36306,0,Yes,No,External,0,Liability,No,6
Toyota,Urban,Male,32,Policy Holder,Sedan,26014,0,No,No,External,2,All Perils,No,3
